bin_id,latitude,longitude,ward_zone,amenity,operator,capacity_liters,waste_type,current_fill_pct,fill_rate_pct_hr,dist_from_depot_km,calorific_value_hhv_mj_kg,recyclable_fraction_pct,time_to_overflow_hrs,urgency_index,recovery_index,cost_index,scps_score,zone_cluster
BIN_0142,28.623668,77.231662,Central / NDMC,waste_basket,NDMC,300,Recyclable/Dry,59.5,2.26,6.63,20.97,83.6,17.9,0.497,0.864,0.26,0.455,0
BIN_0143,28.599326,77.293805,Shahdara South (Mayur Vihar),waste_disposal,MCD-ShahdaraSouth,2500,Mixed Municipal,81.2,6.09,8.93,15.12,26.9,3.1,0.784,0.456,0.351,0.459,11
BIN_0144,28.516942,77.179717,South (Saket / Hauz Khas),recycling,MCD-South,1000,Recyclable/Dry,74.8,4.31,6.32,19.25,78.9,5.8,0.676,0.804,0.248,0.53,1
BIN_0145,28.638387,77.136298,West (Janakpuri / Rajouri),recycling,MCD-West,1000,Recyclable/Dry,35.9,3.86,10.7,21.71,86.8,16.6,0.388,0.896,0.42,0.379,4
BIN_0146,28.625487,77.049008,West (Janakpuri / Rajouri),recycling,MCD-West,1000,Recyclable/Dry,63.4,4.77,17.0,20.23,78.1,7.7,0.613,0.821,0.667,0.419,4
BIN_0147,28.607486,77.102406,West (Janakpuri / Rajouri),recycling,MCD-West,1000,Recyclable/Dry,27.7,4.87,11.42,20.5,82.9,14.8,0.366,0.851,0.448,0.349,4
BIN_0148,28.533174,77.217832,South (Saket / Hauz Khas),recycling,MCD-South,1000,Recyclable/Dry,16.5,4.03,3.86,21.43,83.6,20.7,0.258,0.874,0.152,0.361,1
BIN_0149,28.532861,77.218532,South (Saket / Hauz Khas),recycling,MCD-South,1000,Recyclable/Dry,72.8,3.91,3.91,22.86,90.8,7.0,0.648,0.94,0.154,0.575,1
BIN_0150,28.558656,77.228148,South-East (Lajpat / Okhla),recycling,MCD-SouthEast,1000,Recyclable/Dry,62.8,2.88,2.01,23.11,87.0,12.9,0.542,0.927,0.079,0.533,2
BIN_0151,28.578063,77.20107,Central / NDMC,recycling,NDMC,1000,Recyclable/Dry,92.6,4.34,1.49,21.53,82.2,1.7,0.802,0.869,0.059,0.65,0
BIN_0152,28.505545,77.198764,South (Saket / Hauz Khas),recycling,MCD-South,1000,Recyclable/Dry,96.7,2.78,6.94,23.13,82.7,1.2,0.775,0.906,0.272,0.605,1
BIN_0153,28.647721,77.183078,Karol Bagh / Patel Nagar,recycling,MCD-KarolBagh,1000,Recyclable/Dry,87.2,4.8,9.33,22.69,77.1,2.7,0.78,0.868,0.366,0.577,5
BIN_0154,28.624815,77.082793,West (Janakpuri / Rajouri),recycling,MCD-West,1000,Recyclable/Dry,19.5,3.5,13.97,21.09,85.1,23.0,0.26,0.874,0.548,0.283,4
BIN_0155,28.655385,77.225291,City / Chandni Chowk,recycling,MCD-CitySP,1000,Recyclable/Dry,42.7,2.51,9.92,20.18,88.6,22.8,0.388,0.872,0.389,0.378,9
BIN_0156,28.601836,77.067479,South-West (Dwarka),recycling,MCD-SouthWest,1000,Recyclable/Dry,43.7,4.8,14.44,20.49,84.1,11.7,0.476,0.856,0.567,0.382,3
BIN_0157,28.572281,77.167404,South (Saket / Hauz Khas),recycling,MCD-South,1000,Recyclable/Dry,33.6,3.63,4.2,20.23,87.5,18.3,0.364,0.868,0.165,0.409,1
BIN_0158,28.53845,77.28421,South-East (Lajpat / Okhla),recycling,MCD-SouthEast,1000,Recyclable/Dry,56.4,2.94,7.92,20.76,77.4,14.8,0.499,0.829,0.311,0.436,2
BIN_0159,28.668566,77.07198,West (Janakpuri / Rajouri),recycling,MCD-West,1000,Recyclable/Dry,63.2,3.41,17.57,20.59,90.6,10.8,0.563,0.891,0.69,0.411,4
BIN_0160,28.612304,77.288571,Shahdara South (Mayur Vihar),recycling,MCD-ShahdaraSouth,1000,Recyclable/Dry,29.8,4.16,9.17,21.66,75.2,16.9,0.356,0.837,0.36,0.357,11
BIN_0161,28.679381,77.262765,Shahdara North,recycling,MCD-ShahdaraNorth,1000,Recyclable/Dry,22.1,3.54,13.5,23.31,77.5,22.0,0.28,0.883,0.53,0.299,10
BIN_0162,28.671504,77.149323,Keshavpuram / Shalimar,recycling,MCD-Keshavpuram,1000,Recyclable/Dry,20.6,3.99,13.02,23.48,83.5,19.9,0.286,0.917,0.511,0.316,8
BIN_0163,28.737269,77.137453,Rohini / Pitampura,recycling,MCD-Rohini,1000,Recyclable/Dry,32.0,4.75,20.19,22.25,78.6,14.3,0.392,0.866,0.793,0.298,7
BIN_0164,28.732347,77.190798,Keshavpuram / Shalimar,recycling,MCD-Keshavpuram,1000,Recyclable/Dry,61.9,3.68,18.46,19.45,75.6,10.4,0.564,0.792,0.725,0.374,8
BIN_0165,28.679153,77.206607,North / Civil Lines,recycling,MCD-North,1000,Recyclable/Dry,58.5,3.63,12.45,18.83,88.2,11.4,0.538,0.842,0.489,0.424,6
BIN_0166,28.762453,77.186069,Keshavpuram / Shalimar,recycling,MCD-Keshavpuram,1000,Recyclable/Dry,27.9,3.9,21.84,20.7,81.8,18.5,0.333,0.849,0.857,0.25,8
BIN_0167,28.666654,77.078082,West (Janakpuri / Rajouri),recycling,MCD-West,1000,Recyclable/Dry,46.0,4.87,16.97,19.41,89.7,11.1,0.494,0.861,0.666,0.372,4
BIN_0168,28.700309,77.207004,North / Civil Lines,recycling,MCD-North,1000,Recyclable/Dry,17.1,3.52,14.8,19.85,85.9,23.6,0.244,0.852,0.581,0.262,6
BIN_0169,28.670128,77.298995,Shahdara North,recycling,MCD-ShahdaraNorth,1000,Recyclable/Dry,17.2,4.15,14.37,19.28,87.2,20.0,0.267,0.846,0.564,0.275,10
BIN_0170,28.618785,77.088786,West (Janakpuri / Rajouri),recycling,MCD-West,1000,Recyclable/Dry,16.6,4.18,13.15,19.61,78.9,20.0,0.264,0.812,0.516,0.272,4
BIN_0171,28.655365,77.159856,Karol Bagh / Patel Nagar,recycling,MCD-KarolBagh,1000,Recyclable/Dry,69.2,2.95,10.96,19.02,88.6,10.4,0.589,0.848,0.43,0.463,5
BIN_0172,28.71454,77.228037,North / Civil Lines,recycling,MCD-North,1000,Recyclable/Dry,74.9,3.11,16.48,19.69,76.7,8.1,0.634,0.802,0.647,0.429,6
BIN_0173,28.607703,77.048243,South-West (Dwarka),recycling,MCD-SouthWest,1000,Recyclable/Dry,70.5,3.49,16.42,22.78,89.1,8.5,0.617,0.93,0.645,0.459,3
BIN_0174,28.640222,77.067366,West (Janakpuri / Rajouri),recycling,MCD-West,1000,Recyclable/Dry,16.1,4.74,16.12,19.52,80.0,17.7,0.281,0.815,0.633,0.258,4
BIN_0175,28.468148,77.086914,South (Saket / Hauz Khas),recycling,MCD-South,1000,Recyclable/Dry,30.1,2.57,16.31,18.93,78.5,27.2,0.302,0.795,0.64,0.261,1
BIN_0176,28.494595,77.059716,South-West (Dwarka),recycling,MCD-SouthWest,1000,Recyclable/Dry,82.8,4.73,16.75,21.42,82.2,3.6,0.747,0.867,0.658,0.502,3
BIN_0177,28.697492,77.185959,Keshavpuram / Shalimar,recycling,MCD-Keshavpuram,1000,Recyclable/Dry,64.0,3.45,14.68,20.21,79.4,10.4,0.57,0.827,0.576,0.418,8
BIN_0178,28.630328,77.219679,Central / NDMC,waste_basket,NDMC,300,Recyclable/Dry,39.4,3.09,7.08,20.55,79.9,19.6,0.385,0.837,0.278,0.388,0
BIN_0179,28.630163,77.219645,Central / NDMC,waste_basket,NDMC,800,Recyclable/Dry,89.2,3.22,7.06,19.2,85.6,3.4,0.738,0.837,0.277,0.565,0
BIN_0180,28.615328,77.31034,Shahdara South (Mayur Vihar),waste_transfer_station,MCD-ShahdaraSouth,1500,Mixed Municipal,73.0,7.47,11.16,14.21,32.7,3.6,0.776,0.466,0.438,0.44,11
BIN_0181,28.629794,77.221271,Central / NDMC,waste_basket,NDMC,300,Organic/Wet,89.7,3.4,7.05,11.79,9.2,3.0,0.748,0.297,0.277,0.408,0
BIN_0182,28.614097,77.230915,Central / NDMC,waste_basket,NDMC,500,Recyclable/Dry,56.3,4.04,5.6,22.61,79.5,10.8,0.537,0.879,0.22,0.488,0
BIN_0183,28.61406,77.231405,Central / NDMC,waste_basket,NDMC,300,Organic/Wet,26.6,3.32,5.61,11.49,12.2,22.1,0.304,0.305,0.22,0.199,0
BIN_0184,28.613784,77.230889,Central / NDMC,waste_basket,NDMC,300,Organic/Wet,56.0,4.9,5.57,11.96,7.5,9.0,0.566,0.292,0.219,0.327,0
BIN_0185,28.613771,77.2314,Central / NDMC,waste_basket,NDMC,500,Recyclable/Dry,44.4,3.06,5.58,20.52,83.9,18.2,0.419,0.856,0.219,0.423,0
BIN_0186,28.611643,77.230853,Central / NDMC,waste_basket,NDMC,800,Organic/Wet,84.5,3.2,5.34,10.68,12.7,4.8,0.705,0.291,0.21,0.398,0
BIN_0187,28.61162,77.231273,Central / NDMC,waste_basket,NDMC,300,Mixed Municipal,47.9,4.87,5.36,14.8,29.2,10.7,0.508,0.461,0.21,0.35,0
BIN_0188,28.611915,77.231321,Central / NDMC,waste_basket,NDMC,800,Organic/Wet,28.4,4.62,5.39,11.47,7.7,15.5,0.362,0.283,0.212,0.224,0
BIN_0189,28.611932,77.230831,Central / NDMC,waste_basket,NDMC,500,Recyclable/Dry,54.4,3.56,5.37,23.28,72.8,12.8,0.507,0.859,0.211,0.469,0
BIN_0190,28.552661,77.23716,South-East (Lajpat / Okhla),waste_disposal,MCD-SouthEast,1500,Mixed Municipal,72.1,6.48,3.11,13.19,35.9,4.3,0.734,0.46,0.122,0.481,2
BIN_0191,28.618358,77.293744,Shahdara South (Mayur Vihar),waste_basket,MCD-ShahdaraSouth,300,Organic/Wet,37.6,5.08,9.96,12.14,13.0,12.3,0.443,0.323,0.391,0.24,11
BIN_0192,28.620213,77.306622,Shahdara South (Mayur Vihar),waste_disposal,MCD-ShahdaraSouth,2000,Mixed Municipal,94.9,7.73,11.12,13.26,29.7,0.7,0.938,0.431,0.437,0.511,11
BIN_0193,28.607853,77.33637,Shahdara South (Mayur Vihar),waste_disposal,MCD-ShahdaraSouth,1500,Mixed Municipal,60.0,5.24,13.14,15.38,31.7,7.6,0.606,0.486,0.516,0.345,11
BIN_0194,28.470584,77.088836,South (Saket / Hauz Khas),waste_basket,MCD-South,800,Recyclable/Dry,85.5,3.73,15.99,22.53,81.9,3.9,0.731,0.889,0.628,0.506,1
BIN_0195,28.470304,77.088048,South (Saket / Hauz Khas),waste_basket,MCD-South,300,Organic/Wet,18.3,5.83,16.06,10.94,14.9,14.0,0.335,0.307,0.631,0.133,1
BIN_0196,28.468171,77.087717,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Mixed Municipal,17.8,4.79,16.25,13.45,28.5,17.2,0.294,0.429,0.638,0.148,1
BIN_0197,28.46912,77.087149,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Organic/Wet,54.4,5.83,16.22,12.35,14.7,7.8,0.587,0.336,0.637,0.267,1
BIN_0198,28.471145,77.090195,South (Saket / Hauz Khas),waste_basket,MCD-South,800,Recyclable/Dry,64.5,2.09,15.85,20.1,84.9,17.0,0.526,0.852,0.622,0.394,1
BIN_0199,28.471436,77.091091,South (Saket / Hauz Khas),waste_basket,MCD-South,300,Organic/Wet,75.2,4.02,15.76,10.65,12.0,6.2,0.669,0.287,0.619,0.297,1
BIN_0200,28.589997,77.216698,Central / NDMC,waste_basket,NDMC,300,Organic/Wet,66.9,3.96,2.62,11.58,12.9,8.4,0.609,0.311,0.103,0.377,0
BIN_0201,28.589845,77.214856,Central / NDMC,waste_basket,NDMC,800,Recyclable/Dry,16.8,4.18,2.56,19.66,70.4,19.9,0.266,0.77,0.101,0.344,0
BIN_0202,28.596144,77.223247,Central / NDMC,waste_basket,NDMC,800,Recyclable/Dry,44.1,4.49,3.47,23.2,84.4,12.4,0.468,0.916,0.136,0.481,0
BIN_0203,28.592353,77.22364,Central / NDMC,waste_basket,NDMC,500,Organic/Wet,96.7,5.62,3.1,11.46,11.3,0.6,0.876,0.3,0.122,0.504,0
BIN_0204,28.543879,77.191727,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Organic/Wet,24.2,3.72,3.15,11.34,12.4,20.4,0.301,0.303,0.124,0.217,1
BIN_0205,28.547282,77.183626,South (Saket / Hauz Khas),waste_basket,MCD-South,300,Organic/Wet,16.5,3.13,3.4,11.09,7.3,26.7,0.226,0.272,0.133,0.168,1
BIN_0206,28.548928,77.184663,South (Saket / Hauz Khas),waste_basket,MCD-South,800,Organic/Wet,93.8,3.65,3.2,11.27,11.8,1.7,0.786,0.299,0.126,0.457,1
BIN_0207,28.545688,77.182533,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Organic/Wet,53.8,5.83,3.59,11.34,13.8,7.9,0.583,0.31,0.141,0.356,1
BIN_0208,28.545517,77.182438,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Organic/Wet,68.9,5.83,3.61,12.48,7.3,5.3,0.689,0.302,0.142,0.407,1
BIN_0209,28.54392,77.181824,South (Saket / Hauz Khas),waste_disposal,MCD-South,1500,Mixed Municipal,46.9,4.69,3.78,15.08,26.8,11.3,0.494,0.455,0.148,0.354,1
BIN_0210,28.545331,77.191712,South (Saket / Hauz Khas),waste_basket,MCD-South,300,Mixed Municipal,33.0,4.07,3.02,15.07,32.0,16.5,0.375,0.481,0.119,0.308,1
BIN_0211,28.544933,77.191472,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Recyclable/Dry,55.8,3.29,3.07,21.13,74.7,13.4,0.507,0.823,0.121,0.476,1
BIN_0212,28.544715,77.191703,South (Saket / Hauz Khas),waste_basket,MCD-South,800,Mixed Municipal,17.9,4.37,3.07,14.16,29.3,18.8,0.28,0.448,0.121,0.25,1
BIN_0213,28.643328,77.219626,City / Chandni Chowk,waste_basket,MCD-CitySP,800,Mixed Municipal,54.6,3.18,8.52,14.14,25.9,14.3,0.495,0.43,0.335,0.31,9
BIN_0214,28.558958,77.195821,South (Saket / Hauz Khas),waste_basket,MCD-South,300,Mixed Municipal,76.0,4.83,1.66,13.09,24.9,5.0,0.703,0.403,0.065,0.459,1
BIN_0215,28.587767,77.247941,South-East (Lajpat / Okhla),waste_basket,MCD-SouthEast,300,Organic/Wet,59.2,3.15,4.35,10.51,12.0,13.0,0.526,0.284,0.171,0.314,2
BIN_0216,28.619519,77.22753,Central / NDMC,recycling,NDMC,1000,Recyclable/Dry,97.3,4.74,6.06,23.31,76.9,0.6,0.849,0.88,0.238,0.641,0
BIN_0217,28.656346,77.228537,City / Chandni Chowk,waste_basket,MCD-CitySP,300,Mixed Municipal,70.0,3.93,10.08,14.29,33.6,7.6,0.629,0.472,0.396,0.377,9
BIN_0218,28.730543,77.161452,Keshavpuram / Shalimar,waste_disposal,MCD-Keshavpuram,2500,Mixed Municipal,87.1,6.59,18.77,15.16,36.0,2.0,0.843,0.503,0.737,0.425,8
BIN_0219,28.730025,77.177506,Keshavpuram / Shalimar,waste_transfer_station,MCD-Keshavpuram,1500,Mixed Municipal,34.8,5.84,18.38,13.39,27.4,11.2,0.45,0.422,0.722,0.207,8
BIN_0220,28.455457,77.089352,South (Saket / Hauz Khas),waste_basket,MCD-South,800,Organic/Wet,94.8,5.64,17.13,11.9,6.9,0.9,0.863,0.288,0.673,0.383,1
BIN_0221,28.470327,77.087976,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Mixed Municipal,90.4,3.07,16.07,13.01,32.3,3.1,0.742,0.438,0.631,0.376,1
BIN_0222,28.466094,77.088337,South (Saket / Hauz Khas),waste_basket,MCD-South,300,Recyclable/Dry,22.0,2.48,16.36,22.28,74.7,31.5,0.242,0.848,0.642,0.247,1
BIN_0223,28.466478,77.08828,South (Saket / Hauz Khas),waste_basket,MCD-South,300,Recyclable/Dry,83.0,2.02,16.34,19.08,76.8,8.4,0.653,0.79,0.642,0.435,1
BIN_0224,28.464554,77.089092,South (Saket / Hauz Khas),waste_basket,MCD-South,300,Organic/Wet,47.5,5.52,16.43,10.54,9.3,9.5,0.528,0.271,0.645,0.216,1
BIN_0225,28.46719,77.087915,South (Saket / Hauz Khas),waste_basket,MCD-South,300,Recyclable/Dry,93.6,3.93,16.31,22.44,73.1,1.6,0.794,0.843,0.64,0.522,1
BIN_0226,28.465524,77.08859,South (Saket / Hauz Khas),waste_basket,MCD-South,300,Recyclable/Dry,21.2,2.14,16.39,22.04,78.5,36.8,0.224,0.861,0.644,0.242,1
BIN_0227,28.464104,77.089309,South (Saket / Hauz Khas),waste_basket,MCD-South,800,Mixed Municipal,64.3,4.12,16.45,14.69,26.7,8.7,0.596,0.446,0.646,0.303,1
BIN_0228,28.463457,77.089476,South (Saket / Hauz Khas),waste_basket,MCD-South,300,Organic/Wet,36.0,5.46,16.48,12.14,8.7,11.7,0.445,0.302,0.647,0.184,1
BIN_0229,28.462767,77.089732,South (Saket / Hauz Khas),waste_basket,MCD-South,300,Organic/Wet,85.9,3.31,16.52,11.44,14.4,4.3,0.719,0.315,0.649,0.324,1
BIN_0230,28.462136,77.089634,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Recyclable/Dry,34.1,3.93,16.58,19.99,85.1,16.8,0.378,0.851,0.651,0.314,1
BIN_0231,28.453611,77.088915,South (Saket / Hauz Khas),waste_basket,MCD-South,300,Mixed Municipal,90.5,4.33,17.31,15.41,20.5,2.2,0.787,0.43,0.68,0.387,1
BIN_0232,28.45792,77.089415,South (Saket / Hauz Khas),waste_basket,MCD-South,800,Mixed Municipal,41.6,3.28,16.93,14.9,26.6,17.8,0.407,0.45,0.665,0.206,1
BIN_0233,28.452643,77.088388,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Recyclable/Dry,61.7,3.79,17.42,19.5,85.6,10.1,0.566,0.843,0.684,0.399,1
BIN_0234,28.448622,77.08782,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Recyclable/Dry,27.8,2.23,17.79,19.3,73.7,32.4,0.274,0.779,0.698,0.231,1
BIN_0235,28.445737,77.089141,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Recyclable/Dry,90.7,2.74,17.94,18.59,84.3,3.4,0.732,0.817,0.704,0.47,1
BIN_0236,28.432488,77.094981,South (Saket / Hauz Khas),waste_basket,MCD-South,800,Organic/Wet,65.4,4.79,18.73,11.42,5.0,7.2,0.627,0.268,0.735,0.247,1
BIN_0237,28.728968,77.177544,Keshavpuram / Shalimar,waste_transfer_station,MCD-Keshavpuram,1500,Mixed Municipal,63.3,4.76,18.26,13.5,32.4,7.7,0.612,0.449,0.717,0.297,8
BIN_0238,28.721399,77.166874,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,300,Recyclable/Dry,21.0,2.03,17.66,20.05,78.2,38.9,0.219,0.818,0.693,0.216,8
BIN_0239,28.730834,77.16577,Keshavpuram / Shalimar,waste_disposal,MCD-Keshavpuram,2000,Mixed Municipal,72.7,5.67,18.7,14.2,34.0,4.8,0.71,0.472,0.734,0.35,8
BIN_0240,28.733538,77.16262,Keshavpuram / Shalimar,waste_disposal,MCD-Keshavpuram,1500,Mixed Municipal,77.2,7.4,19.07,15.38,38.6,3.1,0.803,0.52,0.749,0.408,8
BIN_0241,28.599938,77.225889,Central / NDMC,waste_basket,NDMC,300,Organic/Wet,32.5,4.45,3.96,11.64,5.2,15.2,0.385,0.274,0.155,0.244,0
BIN_0242,28.596152,77.223272,Central / NDMC,waste_basket,NDMC,300,Recyclable/Dry,88.3,3.34,3.47,23.21,71.3,3.5,0.736,0.85,0.136,0.596,0
BIN_0243,28.596957,77.223206,Central / NDMC,waste_basket,NDMC,300,Recyclable/Dry,31.7,4.44,3.55,20.29,75.8,15.4,0.379,0.811,0.139,0.405,0
BIN_0244,28.596278,77.223279,Central / NDMC,waste_basket,NDMC,500,Recyclable/Dry,25.3,4.38,3.48,18.71,82.1,17.1,0.332,0.809,0.137,0.381,0
BIN_0245,28.595765,77.223462,Central / NDMC,waste_basket,NDMC,800,Recyclable/Dry,92.6,2.75,3.44,21.58,81.0,2.7,0.746,0.864,0.135,0.605,0
BIN_0246,28.599175,77.226156,Central / NDMC,waste_disposal,NDMC,2000,Mixed Municipal,55.2,6.95,3.89,14.56,36.8,6.4,0.633,0.494,0.153,0.434,0
BIN_0247,28.43112,77.103091,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Recyclable/Dry,18.4,3.2,18.39,21.49,84.1,25.5,0.242,0.878,0.722,0.24,1
BIN_0248,28.63488,77.219577,Central / NDMC,waste_basket,NDMC,300,Organic/Wet,54.8,4.95,7.58,11.95,10.9,9.1,0.559,0.309,0.298,0.313,0
BIN_0249,28.743455,77.16827,Keshavpuram / Shalimar,waste_transfer_station,MCD-Keshavpuram,2500,Mixed Municipal,30.1,5.85,20.02,13.55,39.6,11.9,0.418,0.486,0.786,0.198,8
BIN_0250,28.721559,77.1666,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,500,Recyclable/Dry,34.0,3.8,17.68,20.99,80.0,17.4,0.373,0.847,0.694,0.301,8
BIN_0251,28.753146,77.161122,Rohini / Pitampura,recycling,MCD-Rohini,1000,Recyclable/Dry,31.6,4.13,21.22,23.48,91.6,16.6,0.367,0.958,0.833,0.304,7
BIN_0252,28.548725,77.252934,South-East (Lajpat / Okhla),waste_basket,MCD-SouthEast,500,Organic/Wet,87.1,4.39,4.67,10.56,7.6,2.9,0.765,0.263,0.183,0.425,2
BIN_0253,28.549118,77.251349,South-East (Lajpat / Okhla),waste_basket,MCD-SouthEast,500,Recyclable/Dry,97.0,2.93,4.51,20.63,76.2,1.0,0.783,0.82,0.177,0.602,2
BIN_0254,28.548369,77.252082,South-East (Lajpat / Okhla),waste_basket,MCD-SouthEast,300,Mixed Municipal,55.4,4.31,4.61,14.45,26.6,10.3,0.54,0.44,0.181,0.366,2
BIN_0255,28.732936,77.170222,Keshavpuram / Shalimar,waste_disposal,MCD-Keshavpuram,2000,Mixed Municipal,97.3,7.12,18.83,14.49,36.9,0.4,0.933,0.493,0.739,0.467,8
BIN_0256,28.550349,77.234861,South-East (Lajpat / Okhla),waste_basket,MCD-SouthEast,300,Organic/Wet,34.6,5.51,3.07,11.27,9.7,11.9,0.437,0.288,0.121,0.281,2
BIN_0257,28.460395,77.089523,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Organic/Wet,57.5,4.12,16.72,11.7,11.3,10.3,0.548,0.305,0.656,0.235,1
BIN_0258,28.460859,77.089763,South (Saket / Hauz Khas),waste_basket,MCD-South,300,Organic/Wet,64.2,4.22,16.67,11.37,6.0,8.5,0.599,0.272,0.654,0.25,1
BIN_0259,28.456761,77.089449,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Recyclable/Dry,48.1,2.78,17.02,18.98,81.7,18.7,0.435,0.812,0.668,0.328,1
BIN_0260,28.656538,77.227707,City / Chandni Chowk,waste_basket,MCD-CitySP,800,Organic/Wet,34.7,4.19,10.08,11.68,11.0,15.6,0.391,0.304,0.396,0.208,9
BIN_0261,28.656631,77.22578,City / Chandni Chowk,waste_basket,MCD-CitySP,300,Mixed Municipal,70.6,3.62,10.06,14.11,25.0,8.1,0.622,0.425,0.395,0.36,9
BIN_0262,28.656587,77.226681,City / Chandni Chowk,waste_basket,MCD-CitySP,300,Organic/Wet,44.8,3.76,10.07,11.68,14.5,14.7,0.447,0.321,0.395,0.241,9
BIN_0263,28.656576,77.226276,City / Chandni Chowk,waste_basket,MCD-CitySP,300,Recyclable/Dry,73.5,3.95,10.06,20.28,79.6,6.7,0.654,0.829,0.395,0.497,9
BIN_0264,28.656803,77.223765,City / Chandni Chowk,waste_basket,MCD-CitySP,300,Mixed Municipal,96.9,2.59,10.05,14.4,28.1,1.2,0.77,0.447,0.395,0.44,9
BIN_0265,28.656754,77.223979,City / Chandni Chowk,waste_basket,MCD-CitySP,300,Organic/Wet,29.9,3.67,10.05,10.6,11.4,19.1,0.339,0.283,0.395,0.175,9
BIN_0266,28.656525,77.224275,City / Chandni Chowk,waste_basket,MCD-CitySP,300,Organic/Wet,54.8,4.19,10.03,11.67,11.9,10.8,0.532,0.308,0.394,0.28,9
BIN_0267,28.656517,77.2242,City / Chandni Chowk,waste_basket,MCD-CitySP,500,Organic/Wet,36.1,4.74,10.03,11.15,14.7,13.5,0.421,0.311,0.394,0.225,9
BIN_0268,28.656749,77.224559,City / Chandni Chowk,waste_basket,MCD-CitySP,500,Organic/Wet,26.9,3.4,10.06,11.56,6.3,21.5,0.309,0.277,0.395,0.159,9
BIN_0269,28.656747,77.22339,City / Chandni Chowk,waste_basket,MCD-CitySP,800,Recyclable/Dry,28.0,3.83,10.04,19.31,73.4,18.8,0.332,0.778,0.394,0.32,9
BIN_0270,28.656666,77.225385,City / Chandni Chowk,waste_basket,MCD-CitySP,300,Mixed Municipal,46.1,4.95,10.06,13.64,29.9,10.9,0.498,0.44,0.395,0.302,9
BIN_0271,28.656729,77.224383,City / Chandni Chowk,waste_basket,MCD-CitySP,300,Organic/Wet,24.4,5.31,10.05,12.16,13.6,14.2,0.359,0.327,0.395,0.199,9
BIN_0272,28.459797,77.089531,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Mixed Municipal,70.4,4.57,16.77,14.5,34.1,6.5,0.655,0.479,0.658,0.339,1
BIN_0273,28.72151,77.166631,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,500,Organic/Wet,86.9,3.95,17.67,10.82,11.0,3.3,0.748,0.285,0.694,0.321,8
BIN_0274,28.445994,77.080898,South (Saket / Hauz Khas),waste_basket,MCD-South,800,Recyclable/Dry,69.0,2.27,18.46,18.95,75.2,13.7,0.563,0.779,0.725,0.371,1
BIN_0275,28.70416,77.192093,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,500,Mixed Municipal,41.3,4.69,15.33,14.1,33.5,12.5,0.455,0.468,0.602,0.247,8
BIN_0276,28.704249,77.192327,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,800,Organic/Wet,67.3,3.99,15.34,11.09,11.5,8.2,0.612,0.293,0.602,0.274,8
BIN_0277,28.704567,77.192238,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,500,Recyclable/Dry,60.3,3.49,15.37,20.4,79.9,11.4,0.546,0.834,0.603,0.402,8
BIN_0278,28.704129,77.192333,Keshavpuram / Shalimar,waste_basket,MCD-Keshavpuram,300,Organic/Wet,78.0,4.93,15.32,11.67,6.7,4.5,0.721,0.282,0.601,0.325,8
BIN_0279,28.428576,77.057171,South (Saket / Hauz Khas),waste_basket,MCD-South,500,Recyclable/Dry,82.5,4.29,21.46,23.26,85.2,4.1,0.729,0.921,0.843,0.472,1
BIN_0280,28.550663,77.234676,South-East (Lajpat / Okhla),waste_basket,MCD-SouthEast,300,Organic/Wet,47.7,4.43,3.03,11.55,7.5,11.8,0.491,0.283,0.119,0.307,2
BIN_0281,28.642146,77.220828,City / Chandni Chowk,waste_basket,MCD-CitySP,500,Recyclable/Dry,50.8,4.06,8.4,22.08,79.4,12.1,0.499,0.867,0.33,0.444,9
BIN_0282,28.640104,77.221094,City / Chandni Chowk,waste_basket,MCD-CitySP,800,Organic/Wet,31.4,4.14,8.18,12.41,11.5,16.6,0.366,0.322,0.321,0.215,9
BIN_0283,28.553668,77.240996,South-East (Lajpat / Okhla),waste_basket,MCD-SouthEast,500,Organic/Wet,70.6,4.57,3.38,10.83,11.2,6.4,0.656,0.286,0.133,0.387,2
BIN_0284,28.656415,77.229216,City / Chandni Chowk,waste_basket,MCD-CitySP,800,Recyclable/Dry,48.2,3.79,10.1,21.4,71.6,13.7,0.472,0.813,0.397,0.401,9
